"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1930","3.09","4.93","1.38","2.90","2.14","0.97","T","0.01","1.52","1.79","2.64","3.07","24.44"
"1931","4.73","2.24","6.53","2.02","1.04","3.29","T","0.01","1.75","3.92","5.28","7.16","37.97"
"1932","4.93","1.99","5.20","2.63","1.58","0.07","0.43","0.72","0.03","3.51","7.47","6.47","35.03"
"1933","6.22","2.99","7.70","1.37","3.56","2.41","T","1.41","2.68","3.80","2.30","15.04","49.48"
"1934","6.04","1.36","3.17","2.53","1.44","0.91","0.22","0.20","1.73","4.92","9.57","8.21","40.30"
"1935","3.92","2.77","4.94","2.94","0.28","0.74","0.30","0.22","1.08","2.23","2.58","4.99","26.99"
"1936","7.72","4.24","2.46","0.65","3.14","2.41","1.10","0.13","1.06","0.40","0.58","8.91","32.80"
"1937","3.43","6.41","3.37","6.37","1.02","3.80","0.09","1.88","1.74","2.20","8.88","12.83","52.02"
"1938","4.43","5.86","5.40","2.21","0.39","0.80","0.18","0.29","0.98","2.46","3.86","4.12","30.98"
"1939","4.89","4.66","2.23","0.39","1.39","1.69","0.77","1.38","0.44","2.42","1.77","8.61","30.64"
"1940","2.88","10.52","4.26","3.43","1.95","0.00","0.74","0.08","3.54","4.59","4.12","4.59","40.70"
"1941","5.60","1.90","1.80","1.57","4.32","1.20","0.05","1.58","2.53","2.36","5.48","10.19","38.58"
"1942","3.45","4.10","1.44","1.98","2.60","2.35","1.26","0.72","0.05","2.64","12.92","8.00","41.51"
"1943","5.56","4.06","5.92","1.62","1.71","3.52","0.37","1.28","0.15","5.48","2.18","2.71","34.56"
"1944","2.85","3.59","2.12","3.07","1.16","1.38","0.21","0.03","2.64","1.23","5.58","1.88","25.74"
"1945","4.44","5.06","5.49","2.67","4.49","0.20","0.42","0.48","4.01","2.39","9.40","5.97","45.02"
"1946","5.19","5.21","3.95","1.05","1.30","2.69","0.93","0.18","1.90","5.18","7.81","6.26","41.65"
"1947","3.97","2.97","4.39","2.32","0.16","3.03","1.30","0.23","1.03","7.00","4.77","4.52","35.69"
"1948","6.17","4.76","3.10","3.67","4.03","1.88","0.59","2.23","3.37","2.35","6.63","7.89","46.67"
"1949","1.23","8.84","3.03","0.68","2.09","0.82","0.63","0.16","0.87","2.24","5.04","4.52","30.15"
"1950","9.07","6.41","4.83","3.10","0.71","2.07","1.02","0.66","1.30","6.89","8.89","7.70","52.65"
"1951","8.04","5.30","3.86","1.81","1.96","0.05","0.65","0.03","3.08","6.56","6.67","5.33","43.34"
"1952","4.71","3.66","4.19","1.20","1.09","2.57","T","0.16","0.41","0.72","1.05","7.41","27.17"
