EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5724784,NC&S OKANOGAN X EXTREME SE PART/EXTREME N DOUGLAS (ZONE), ,12/17/1999,600,Heavy Snow, , ,0,0,0,0,WA,PST, ,2414121,Z,43,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,12/18/1999,600, , , , ,"","",1
5724015,LOWER COLUMBIA BASIN (ZONE), ,12/18/1999,300,High Wind,54, ,0,0,0,0,WA,PST, ,2414128,Z,28,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,12/18/1999,800, , , , ,"Strong winds associated with a cold front occured during the early morning hours across the Columbia basin.  Wind gusts as high as 62 and 61 mph were measured in Prosser and Richland around 5 am.  Also, a gust was measured at 102 mph on Rattlesnake Ridge, which is at an elevation of 3000 f.t","",2
5724785,DOUGLAS X EXTREME W&N PARTS/NW GRANT (ZONE), ,12/31/1999,600,Heavy Snow, , ,0,0,0,0,WA,PST, ,2414121,Z,44,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,12/31/1999,2100, , , , ,"","",3
5129768,UPPER COLUMBIA BASIN (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,35,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/04/2000,200, , , , ,"","",4
5129773,OKANOGAN VALLEY (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,43,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1100, , , , ,"","",5
5129772,WENATCHEE AREA (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,41,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/04/2000,200, , , , ,"","",6
5129771,OKANOGAN HIGHLANDS (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,38,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/04/2000,200, , , , ,"","",7
5129770,NORTHEAST MOUNTAINS (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,37,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/04/2000,200, , , , ,"","",8
5129769,SPOKANE AREA (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,36,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/04/2000,200, , , , ,"","",9
5129767,MOSES LAKE AREA (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,34,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/04/2000,200, , , , ,"","",10
5129766,WASHINGTON PALOUSE (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,33,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/04/2000,200, , , , ,"","",11
5129765,NORTHEAST BLUE MOUNTAINS (ZONE), ,01/04/2000,200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1090573,Z,31,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/04/2000,200, , , , ,"Heavy snow with amounts fo 4-18 inches occurred primarily everyday in the mountains and sporadically at the lower elevations. On the 4th and the 16th, heavy snow did cover the lower elevations from Wenatchee to Spokane with many vehicle accidents being reported.","",12
5130102,LOWER GARFIELD & ASOTIN (ZONE), ,01/09/2000,800,High Wind,60, ,0,0,50000,0,WA,PST,M,1090575,Z,32,OTX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,01/09/2000,1800, , , , ,"","With a strong jet stream overhead and a tight westerly pressure gradient near the surface, strong and damaging winds of 40 to 60 kts developed across much of eastern Washington, especially from the lee of the North Cascades east across the Basin toward the Spokane area. There were numerous reports of downed trees and power lines, leading to power outages.",13
5130108,WATERVILLE PLATEAU (ZONE), ,01/09/2000,800,High Wind,60, ,0,0,0,0,WA,PST,M,1090575,Z,44,OTX,0,0,NEWSPAPER, , , , , , , , ,01/09/2000,1800, , , , ,"","With a strong jet stream overhead and a tight westerly pressure gradient near the surface, strong and damaging winds of 40 to 60 kts developed across much of eastern Washington, especially from the lee of the North Cascades east across the Basin toward the Spokane area. There were numerous reports of downed trees and power lines, leading to power outages.",14
5130107,WENATCHEE AREA (ZONE), ,01/09/2000,800,High Wind,60, ,0,0,0,0,WA,PST,M,1090575,Z,41,OTX,0,0,BROADCAST MEDIA, , , , , , , , ,01/09/2000,1800, , , , ,"","With a strong jet stream overhead and a tight westerly pressure gradient near the surface, strong and damaging winds of 40 to 60 kts developed across much of eastern Washington, especially from the lee of the North Cascades east across the Basin toward the Spokane area. There were numerous reports of downed trees and power lines, leading to power outages.",15
5130106,SPOKANE AREA (ZONE), ,01/09/2000,800,High Wind,60, ,0,0,0,0,WA,PST,M,1090575,Z,36,OTX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,01/09/2000,1800, , , , ,"","With a strong jet stream overhead and a tight westerly pressure gradient near the surface, strong and damaging winds of 40 to 60 kts developed across much of eastern Washington, especially from the lee of the North Cascades east across the Basin toward the Spokane area. There were numerous reports of downed trees and power lines, leading to power outages.",16
5130105,UPPER COLUMBIA BASIN (ZONE), ,01/09/2000,800,High Wind,60, ,0,0,0,0,WA,PST,M,1090575,Z,35,OTX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,01/09/2000,1800, , , , ,"","With a strong jet stream overhead and a tight westerly pressure gradient near the surface, strong and damaging winds of 40 to 60 kts developed across much of eastern Washington, especially from the lee of the North Cascades east across the Basin toward the Spokane area. There were numerous reports of downed trees and power lines, leading to power outages.",17
5130104,MOSES LAKE AREA (ZONE), ,01/09/2000,800,High Wind,60, ,0,0,0,0,WA,PST,M,1090575,Z,34,OTX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,01/09/2000,1800, , , , ,"","With a strong jet stream overhead and a tight westerly pressure gradient near the surface, strong and damaging winds of 40 to 60 kts developed across much of eastern Washington, especially from the lee of the North Cascades east across the Basin toward the Spokane area. There were numerous reports of downed trees and power lines, leading to power outages.",18
