EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5497503,WEST SLOPES SOUTHERN CASCADES AND PASSES (ZONE), ,03/08/2006,1200,Winter Storm, , ,0,0,0,0,WA,PST, ,1206643,Z,19,PQR,0,0,DEPT OF HIGHWAYS, , , , , , , , ,03/10/2006,800, , , , ,"","A strong Pacific storm and associated cold front brought relatively late winter conditions to southwest Washington.  Snow totals from this event ranged from a tenth of an inch to a few inches in lowlands to between 2 and 4 feet of new snow in the Willapa Hills, Cascades, and Cascade Foothills.  Coincidentally, this snow event was one of the latest of the year seen in the Vancouver area, and forced many school closures around the area.",1
5493880,NORTHEAST MOUNTAINS (ZONE), ,03/08/2006,1200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1205625,Z,37,OTX,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , , ,03/09/2006,100, , , , ,"","A moist pacific weather system brought heavy snow to the northeast Washington mountains.  Clayton measured 6.5 inches of snow from this event.",2
5497502,SOUTHWEST INTERIOR (ZONE), ,03/08/2006,1200,Winter Storm, , ,0,0,0,0,WA,PST, ,1206643,Z,20,PQR,0,0,DEPT OF HIGHWAYS, , , , , , , , ,03/10/2006,800, , , , ,"","A strong Pacific storm and associated cold front brought relatively late winter conditions to southwest Washington.  Snow totals from this event ranged from a tenth of an inch to a few inches in lowlands to between 2 and 4 feet of new snow in the Willapa Hills, Cascades, and Cascade Foothills.  Coincidentally, this snow event was one of the latest of the year seen in the Vancouver area, and forced many school closures around the area.",3
5497501,SOUTHERN CASCADE FOOTHILLS (ZONE), ,03/08/2006,1200,Winter Storm, , ,0,0,0,0,WA,PST, ,1206643,Z,40,PQR,0,0,DEPT OF HIGHWAYS, , , , , , , , ,03/10/2006,800, , , , ,"","A strong Pacific storm and associated cold front brought relatively late winter conditions to southwest Washington.  Snow totals from this event ranged from a tenth of an inch to a few inches in lowlands to between 2 and 4 feet of new snow in the Willapa Hills, Cascades, and Cascade Foothills.  Coincidentally, this snow event was one of the latest of the year seen in the Vancouver area, and forced many school closures around the area.",4
5497504,SOUTH COAST (ZONE), ,03/08/2006,1200,Winter Storm, , ,0,0,0,0,WA,PST, ,1206643,Z,21,PQR,0,0,DEPT OF HIGHWAYS, , , , , , , , ,03/10/2006,800, , , , ,"","A strong Pacific storm and associated cold front brought relatively late winter conditions to southwest Washington.  Snow totals from this event ranged from a tenth of an inch to a few inches in lowlands to between 2 and 4 feet of new snow in the Willapa Hills, Cascades, and Cascade Foothills.  Coincidentally, this snow event was one of the latest of the year seen in the Vancouver area, and forced many school closures around the area.",5
5494784,CENTRAL COAST (ZONE), ,03/08/2006,1330,High Wind,59, ,0,0,500000,0,WA,PST,MG,1205061,Z,517,SEW,0,0,TRAINED SPOTTER, , , , , , , , ,03/08/2006,2000, , , , ,"","High winds knocked out power to about 25,000 homes in Grays Harbor county.  About 11,000 customers from Everett to Whidbey island also lost power.  Several trees fell, most onto roads or power lines, one tree fell on a home in Montesano.",6
5494786,EVERETT AND VICINITY (ZONE), ,03/08/2006,1330,Strong Wind,39, ,0,0,50000,0,WA,PST,MG,1205061,Z,507,SEW,0,0,TRAINED SPOTTER, , , , , , , , ,03/08/2006,2000, , , , ,"","High winds knocked out power to about 25,000 homes in Grays Harbor county.  About 11,000 customers from Everett to Whidbey island also lost power.  Several trees fell, most onto roads or power lines, one tree fell on a home in Montesano.",7
5494785,ADMIRALTY INLET AREA (ZONE), ,03/08/2006,1330,High Wind,37, ,0,0,0,0,WA,PST,MS,1205061,Z,510,SEW,0,0,TRAINED SPOTTER, , , , , , , , ,03/08/2006,2000, , , , ,"","High winds knocked out power to about 25,000 homes in Grays Harbor county.  About 11,000 customers from Everett to Whidbey island also lost power.  Several trees fell, most onto roads or power lines, one tree fell on a home in Montesano.",8
5495031,EAST SLOPES OF THE CENTRAL CASCADES (ZONE), ,03/08/2006,1700,Heavy Snow, , ,0,0,0,0,WA,PST, ,1205064,Z,501,PDT,0,0,TRAINED SPOTTER, , , , , , , , ,03/09/2006,300, , , , ,"","Spotters measured 10 inches 9NW of Roslyn, 9 inches 8N Ronald, 6-8 inches at Trout Lake, and 7.5 inches near Appleton.",9
5495032,EAST SLOPES OF THE SOUTHERN CASCADES (ZONE), ,03/08/2006,1700,Heavy Snow, , ,0,0,0,0,WA,PST, ,1205064,Z,502,PDT,0,0,TRAINED SPOTTER, , , , , , , , ,03/09/2006,300, , , , ,"","Spotters measured 10 inches 9NW of Roslyn, 9 inches 8N Ronald, 6-8 inches at Trout Lake, and 7.5 inches near Appleton.",10
