EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
989891,SOUTHWEST INTERIOR (ZONE), ,10/25/2021,400,Strong Wind,43.00, ,0,0,0,0,WA,PST-8,MG,163976,Z,504,SEW,0,0,ASOS, , , , , , , , ,10/25/2021,500, , , , ,"Olympia ASOS reported a gust of 50 mph around 0445L on 10/25.","An active weather pattern set up in October, bringing multiple rounds of wind and precipitation to both the lowlands and mountains of western Washington. A particularly stronger system in late October was responsible for stronger winds, heavier precipitation, and high surf. A High Wind Warning was in effect for the Coast, Western Strait of Juan de Fuca, and the Northern Interior locations, with a Wind Advisory for much of the Puget Sound vicinity and Eastern Strait of Juan de Fuca.",1
989890,WESTERN WHATCOM COUNTY (ZONE), ,10/25/2021,400,Strong Wind,41.00, ,0,0,0,0,WA,PST-8,MG,163976,Z,503,SEW,0,0,ASOS, , , , , , , , ,10/25/2021,500, , , , ,"ASOS at Bellingham airport reported a gust of 47 mph on 10/24 at 1645L.","An active weather pattern set up in October, bringing multiple rounds of wind and precipitation to both the lowlands and mountains of western Washington. A particularly stronger system in late October was responsible for stronger winds, heavier precipitation, and high surf. A High Wind Warning was in effect for the Coast, Western Strait of Juan de Fuca, and the Northern Interior locations, with a Wind Advisory for much of the Puget Sound vicinity and Eastern Strait of Juan de Fuca.",2
994201,SOUTH COAST (ZONE), ,11/04/2021,1048,Coastal Flood, , ,0,0,0,0,WA,PST-8, ,164664,Z,21,PQR,0,0,Emergency Manager, , , , , , , , ,11/06/2021,1430, , , , ,"Tidal overflow flooding occurred in the late morning through early afternoon hours on 4th through 6th.  Waters covered fields around Raymond, WA. The water did not rise high enough to close highway 101. The Toke Point tide gage was used to determine the time the water level rose above 11 feet, the point at which tidal overflow usually begins. The start time was the first time it rose above 11 feet on the 4th and the end time was the last time it dropped below 11 feet on the 6th.","High astronomical tides combined with elevated river levels lead to minor tidal over flow.",3
994495,BLUE MOUNTAIN FOOTHILLS (ZONE), ,11/08/2021,1900,High Wind,56.00, ,0,0,0,0,WA,PST-8,MG,164715,Z,29,PDT,0,0,Mesonet, , , , , , , , ,11/09/2021,1000, , , , ,"The mesonet station AS070 4 miles ESE of Walla Walla, WA reported a peak wind gust of 65 mph at 2342 PST on Nov. 8th. The KALW ASOS measured a peak wind gust of 58 mph at 0320 PST on Nov. 9th.","A strong upper trough off the Pacific Northwest Coast pushed a surface frontal system across the Pendleton forecast area starting on the evening of Nov. 8th, and departing in the afternoon of the next day. The strongest winds were associated with the warm front passage after 9 pm on the 8th, and persisted into the early morning hours on the 9th.",4
992137,WESTERN CHELAN COUNTY (ZONE), ,11/09/2021,200,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,164270,Z,48,OTX,0,0,Other Federal Agency, , , , , , , , ,11/10/2021,100, , , , ,"The Washington State Department of Transportation measured 11 of new snow at Stevens Pass on November 9th. The new snow accumulation grew to a total of 37. With heavy snow, there were gusty winds up to 30-40 mph in morning. These winds created blowing snow and poor visibility at the mountain pass on U.S. Highway 2.","A shortwave disturbance brought moderate to heavy snow, with strong winds, to the Cascade Mountains on November 9th. The heaviest snow occurred at the Cascade crest and mountain passes. The first round of snow arrived with the front in the morning with periods of heavy snow over Stevens Pass picking back up in the evening.",5
994022,COWLITZ CO.,LEXINGTON,11/11/2021,500,Flood, , ,0,0,0,0,WA,PST-8, ,164638,C,15,PQR,0,0,River/Stream Gage,Heavy Rain, , ,1,N,0,SSE,LONGVIEW JCT,11/12/2021,2200,46.1878,-122.9008,46.1142,-122.9161,"The Cowlitz River at Kelso (KELW1) rose above flood stage on the morning of the 11th, created at 21.5 feet around 2000PST on the 11th, then fell below flood stage on the morning of the 12th.","Heavy rains produced by an atmospheric river brought river flooding to portions of northwest Oregon and southwest Washington.",6
994105,LEWIS CO.,SILVER BROOK,11/12/2021,430,Flood, , ,0,0,526000,0,WA,PST-8, ,164514,C,41,SEW,0,0,River/Stream Gage,Heavy Rain, , ,6,NNE,14,N,ALPHA,11/15/2021,530,46.614,-121.8883,46.826,-122.5625,"Heavy rain drove a several rivers and streams above flood stage. Major flooding occurred on the Cowlitz River and moderate flooding on the Newaukum River.","An upper level trough Gulf Low continued off the west coast that brought a series of atmospheric rivers resulting in flooding across parts of western Washington. This second atmospheric river episode of the month was a set of three atmospheric rivers back-to-back-to-back. Water vapor transport into Western Washington averaged 160 - 200% of normal during the period of 11 November - 16 November. Heavy rainfall spread across the region on the night of the 11th through November 12, with the heaviest rain starting across Southwest Washington and slowly shifting to the north through the day. Rainfall totals ranged from 5 to 10 inches in spots leading to areal and river flooding, including major flooding. |Heavy, persistent rainfall associated with the Atmospheric River shifted northward across Western Washington on November 13 before stalling over northwest Washington November 14 through 16. Another 5 to 10 inches of rainfall fell across the northern half of western Washington. The snow level rose to 8000 to 10,000 feet, resulting in some snow melt contributing to runoff.  Widespread minor or greater flooding occurred. Major flooding occurred on the Bogachiel, the three forecast points on the Nooksack, Skagit, and Cowlitz Rivers. Moderate flooding occurred on the Elwha, Skokomish, Skykomish, Snohomish, Snoqualmie, Puyallup, Nisqually, Newaukum Rivers and South Prairie Creek. Preliminary record flows occurred on Nooksack, Bogachiel, Calawah Rivers and Olsen Creek. Hundreds of water rescues and two fatalities took place during this time period. The heavy rainfall also triggered numerous landslides due to loading on the already-saturated soils.|Much of the reported damage amounts were for both episodes in November and some of the amounts for this episode were an estimated proportion for the month.",7
993228,SKAGIT CO.,MARBLEMOUNT,11/12/2021,500,Flood, , ,0,0,12000000,0,WA,PST-8, ,164514,C,57,SEW,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,27,ESE,21,NE,MARBLEMOUNT,11/19/2021,1230,48.3607,-120.9091,48.7733,-121.1625,"Heavy rain and some snow melt caused flooding throughout much of Skagit County, especially on the Skagit and Samish Rivers. Flooding on the Skagit started on the 12th, then temporarily dropped below flood stage, before rising to major flood on the night of the 14th. 2 fatalities occurred during this time with many road, highways, and bridges  closed due to water over roadway, washouts, sloughing, and debris. Town inundated including Rockport, Hamilton, Lyman, Sedro Woolley, and Mount Vernon.  There was urban and small stream flooding as well on the 15th.The heavy rain also triggered a number of landslides throughout the area. Damages are reported and estimated; not all damages have been identified. Crop damages are unknown.","An upper level trough Gulf Low continued off the west coast that brought a series of atmospheric rivers resulting in flooding across parts of western Washington. This second atmospheric river episode of the month was a set of three atmospheric rivers back-to-back-to-back. Water vapor transport into Western Washington averaged 160 - 200% of normal during the period of 11 November - 16 November. Heavy rainfall spread across the region on the night of the 11th through November 12, with the heaviest rain starting across Southwest Washington and slowly shifting to the north through the day. Rainfall totals ranged from 5 to 10 inches in spots leading to areal and river flooding, including major flooding. |Heavy, persistent rainfall associated with the Atmospheric River shifted northward across Western Washington on November 13 before stalling over northwest Washington November 14 through 16. Another 5 to 10 inches of rainfall fell across the northern half of western Washington. The snow level rose to 8000 to 10,000 feet, resulting in some snow melt contributing to runoff.  Widespread minor or greater flooding occurred. Major flooding occurred on the Bogachiel, the three forecast points on the Nooksack, Skagit, and Cowlitz Rivers. Moderate flooding occurred on the Elwha, Skokomish, Skykomish, Snohomish, Snoqualmie, Puyallup, Nisqually, Newaukum Rivers and South Prairie Creek. Preliminary record flows occurred on Nooksack, Bogachiel, Calawah Rivers and Olsen Creek. Hundreds of water rescues and two fatalities took place during this time period. The heavy rainfall also triggered numerous landslides due to loading on the already-saturated soils.|Much of the reported damage amounts were for both episodes in November and some of the amounts for this episode were an estimated proportion for the month.",8
994114,SNOHOMISH CO.,CEDARHOME,11/12/2021,900,Flood, , ,0,0,2420000,0,WA,PST-8, ,164514,C,61,SEW,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,4,N,1,SW,MALTBY,11/16/2021,1730,48.3141,-122.3222,47.7872,-122.144,"Heavy rain and snow melt pushed a number of rivers above flood stage. Moderate flooding occurred on the Snohomish and Skykomish Rivers, with minor flooding on the Stillaguamish. Several pulses of heavy rain from the 3 atmospheric rivers sent the rivers above flood levels multiple times during the episode. Urban and small stream flooding also occurred.","An upper level trough Gulf Low continued off the west coast that brought a series of atmospheric rivers resulting in flooding across parts of western Washington. This second atmospheric river episode of the month was a set of three atmospheric rivers back-to-back-to-back. Water vapor transport into Western Washington averaged 160 - 200% of normal during the period of 11 November - 16 November. Heavy rainfall spread across the region on the night of the 11th through November 12, with the heaviest rain starting across Southwest Washington and slowly shifting to the north through the day. Rainfall totals ranged from 5 to 10 inches in spots leading to areal and river flooding, including major flooding. |Heavy, persistent rainfall associated with the Atmospheric River shifted northward across Western Washington on November 13 before stalling over northwest Washington November 14 through 16. Another 5 to 10 inches of rainfall fell across the northern half of western Washington. The snow level rose to 8000 to 10,000 feet, resulting in some snow melt contributing to runoff.  Widespread minor or greater flooding occurred. Major flooding occurred on the Bogachiel, the three forecast points on the Nooksack, Skagit, and Cowlitz Rivers. Moderate flooding occurred on the Elwha, Skokomish, Skykomish, Snohomish, Snoqualmie, Puyallup, Nisqually, Newaukum Rivers and South Prairie Creek. Preliminary record flows occurred on Nooksack, Bogachiel, Calawah Rivers and Olsen Creek. Hundreds of water rescues and two fatalities took place during this time period. The heavy rainfall also triggered numerous landslides due to loading on the already-saturated soils.|Much of the reported damage amounts were for both episodes in November and some of the amounts for this episode were an estimated proportion for the month.",9
993266,CLALLAM CO.,MT PLEASANT,11/14/2021,915,Flood, , ,0,0,5500000,0,WA,PST-8, ,164514,C,9,SEW,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,4,SSW,1,NNW,MAKAH AFS,11/16/2021,0,48.0697,-123.3583,48.3877,-124.6941,"Heavy rain and some snow melt caused flooding throughout much of Clallam County, especially on the Bogachiel and Elwha Rivers. Flooding reached major severity and preliminarily a record stage. Many road, highways, and bridges  closed due to water over roadway, washouts, sloughing, and debris. There was urban and small stream flooding as well on the 14th - 15th. The heavy rain also triggered a number of landslides throughout the area. Damages are reported and estimated; not all damages have been identified. Crop damages are unknown.","An upper level trough Gulf Low continued off the west coast that brought a series of atmospheric rivers resulting in flooding across parts of western Washington. This second atmospheric river episode of the month was a set of three atmospheric rivers back-to-back-to-back. Water vapor transport into Western Washington averaged 160 - 200% of normal during the period of 11 November - 16 November. Heavy rainfall spread across the region on the night of the 11th through November 12, with the heaviest rain starting across Southwest Washington and slowly shifting to the north through the day. Rainfall totals ranged from 5 to 10 inches in spots leading to areal and river flooding, including major flooding. |Heavy, persistent rainfall associated with the Atmospheric River shifted northward across Western Washington on November 13 before stalling over northwest Washington November 14 through 16. Another 5 to 10 inches of rainfall fell across the northern half of western Washington. The snow level rose to 8000 to 10,000 feet, resulting in some snow melt contributing to runoff.  Widespread minor or greater flooding occurred. Major flooding occurred on the Bogachiel, the three forecast points on the Nooksack, Skagit, and Cowlitz Rivers. Moderate flooding occurred on the Elwha, Skokomish, Skykomish, Snohomish, Snoqualmie, Puyallup, Nisqually, Newaukum Rivers and South Prairie Creek. Preliminary record flows occurred on Nooksack, Bogachiel, Calawah Rivers and Olsen Creek. Hundreds of water rescues and two fatalities took place during this time period. The heavy rainfall also triggered numerous landslides due to loading on the already-saturated soils.|Much of the reported damage amounts were for both episodes in November and some of the amounts for this episode were an estimated proportion for the month.",10
