EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
913354,WENATCHEE AREA (ZONE), ,07/01/2020,1715,Strong Wind,44.00, ,0,0,2000,0,WA,PST-8,EG,151563,Z,41,OTX,0,0,Utility Company, , , , , , , , ,07/01/2020,1720, , , , ,"A local utility company reported a tree blown into powerlines due to strong winds caused a small power outage.","An upper level low pressure system brought light showers and breezy winds to much of Central Washington. Strong afternoon winds, with gusts from 35 - 50 mph, were reported along the Columbia River in Chelan and Douglas Counties. No widespread damage was reported. Rain was light and many locations only received a few sprinkles.",1
913349,WATERVILLE PLATEAU (ZONE), ,07/11/2020,1150,Wildfire, , ,0,0,20000,500000,WA,PST-8, ,151559,Z,44,OTX,0,0,Park/Forest Service, , , , , , , , ,07/13/2020,2000, , , , ,"The Road 11 brush fire consumed approximately 10,000 acres of grassland and wheat. Several outbuildings were lost and there was damage to one home. The cost of firefighting resources to contain the blaze was calculated at 980,000 dollars.","Dry conditions over central Washington in July created dry fuel conditions across the region. The Road 11 Wildfire developed on July 11th initially burning northward. A change in wind direction pushed the fire eastward threatening the town of Mansfield and requiring the closure of State Route 172. Level 3 evacuation notices were issued for Mansfield as the fire approached. Several outbuildings were destroyed, one home damaged, and nearly 10,000 acres of grass, sage, and wheat were burned. State assistance was mobilized to help local firefighters and contain the wildfire by late July 13th.",2
916334,OKANOGAN VALLEY (ZONE), ,07/23/2020,0,Wildfire, , ,0,0,300000,0,WA,PST-8, ,152165,Z,43,OTX,0,0,Park/Forest Service, , , , , , , , ,07/30/2020,2359, , , , ,"The Nespelem Transfer Station and the Colville Tribal Recycling Center were severely damaged.","The Greenhouse Wildfire started on July 23rd 1 mile southwest of Nespelem on the Colville Indian Reservation. The fire was ignited due to unknown causes, but grew rapidly under very warm and dry conditions. Level 3 evacuations occurred for many and included the inmates at the Colville Tribal Corrections Facility. Many structures were threatened and several damaged. Wind and low relative humidity fueled the fire which consumed 5,320 acres of timber and grass before contained July 30. The firefighting resources necessary to bring the fire under control were estimated at 3.4 million dollars.",3
902610,LOWER COLUMBIA BASIN (ZONE), ,07/28/2020,1100,Heat, , ,0,0,0,0,WA,PST-8, ,149741,Z,28,PDT,0,0,COOP Observer, , , , , , , , ,07/31/2020,1900, , , , ,"Temperatures peaked at 113 degrees on 7/30 at Richland, WA.","A ridge of high pressure was situated over the inland Northwest from 7/28-7/31, resulting in many record high temperatures.",4
902607,BLUE MOUNTAIN FOOTHILLS (ZONE), ,07/28/2020,1100,Heat, , ,0,0,0,0,WA,PST-8, ,149741,Z,29,PDT,0,0,ASOS, , , , , , , , ,07/31/2020,1900, , , , ,"Temperatures peaked at 108 degrees on 7/30 at KALW ASOS.","A ridge of high pressure was situated over the inland Northwest from 7/28-7/31, resulting in many record high temperatures.",5
902612,YAKIMA VALLEY (ZONE), ,07/28/2020,1100,Heat, , ,0,0,0,0,WA,PST-8, ,149741,Z,27,PDT,0,0,ASOS, , , , , , , , ,07/31/2020,1900, , , , ,"Temperatures peaked at 105 degrees on 7/30 at KYKM ASOS.","A ridge of high pressure was situated over the inland Northwest from 7/28-7/31, resulting in many record high temperatures.",6
902671,EASTERN COLUMBIA RIVER GORGE (ZONE), ,07/28/2020,1100,Heat, , ,0,0,0,0,WA,PST-8, ,149741,Z,24,PDT,0,0,ASOS, , , , , , , , ,07/31/2020,1900, , , , ,"High temperature peaked at 108 degrees on the afternoon of Jul 30 at KDLS.","A ridge of high pressure was situated over the inland Northwest from 7/28-7/31, resulting in many record high temperatures.",7
902669,EAST SLOPES OF THE WASHINGTON CASCADES (ZONE), ,07/28/2020,1100,Heat, , ,0,0,0,0,WA,PST-8, ,149741,Z,520,PDT,0,0,COOP Observer, , , , , , , , ,07/31/2020,1900, , , , ,"Heat peaked on 7/31 with a temperature of 99 degrees at Easton.","A ridge of high pressure was situated over the inland Northwest from 7/28-7/31, resulting in many record high temperatures.",8
916342,OKANOGAN VALLEY (ZONE), ,08/01/2020,0,Wildfire, , ,0,0,450000,0,WA,PST-8, ,151698,Z,43,OTX,0,0,Park/Forest Service, , , , , , , , ,08/01/2020,2359, , , , ,"The Anglin Fire, 8 miles east of Tonasket, started on July 27th by human causes and burned a total 1,992 acres of timber before contained on August 1. Three structures were destroyed: one human residence and two out buildings. The cost of the firefighting resources required to contain the fire was calculated at 1.8 million dollars.","In late July, there were many days of gusty winds and record heat that brought elevated fire spread, especially to the Columbia Basin and Okanogan Valley. Three new wildfires were ignited between July 27-30th: Anglin, Green, and Coulee Meadows. They all quickly grew due to high temperatures, winds, and low relative humidity. The combined three wildfires destroyed over 4000 acres of land and three buildings. No human lives were lost or injured. The wildfires were contained within a few days and during the first week of August. Coulee Meadows was the last, fully contained on August 5th.",9
916283,WENATCHEE AREA (ZONE), ,08/01/2020,0,Wildfire, , ,0,0,0,0,WA,PST-8, ,152163,Z,41,OTX,0,0,Park/Forest Service, , , , , , , , ,08/10/2020,2359, , , , ,"The Colockum Road Wildfire grew and eventually burned 2,967 acres of brush and grassland. No structures were lost, but the fire threatened over 100 homes and several crops and orchards. The cost of firefighting resources to contain the blaze was calculated at 2.4 million dollars.","The Colockum Road Wildfire was discovered on July 24th near the town of Malaga, 10 miles southeast of Wenatchee. Under very warm and dry conditions, the fire's spread was fueled by several days of breezy winds. There were over 100 homes and buildings threatened, which initiated a level 3 evacuation. Several crops and orchard were threatened as well, but no losses. The fire was contained by July 28th with a total 2,967 acres destroyed.",10
916345,MOSES LAKE AREA (ZONE), ,08/01/2020,0,Wildfire, , ,0,0,0,0,WA,PST-8, ,151698,Z,34,OTX,0,0,Park/Forest Service, , , , , , , , ,08/05/2020,2359, , , , ,"The Coulee Meadows Fire, 18 miles east of Ephrata, started on July 30th and burned a total 794 acres of dry sage and brush before contained on August 5. There were Level 1 evacuation notices, but no structures or homes were damaged or lost. The cost of the firefighting resources required to contain the fire was calculated at 250,000 dollars.","In late July, there were many days of gusty winds and record heat that brought elevated fire spread, especially to the Columbia Basin and Okanogan Valley. Three new wildfires were ignited between July 27-30th: Anglin, Green, and Coulee Meadows. They all quickly grew due to high temperatures, winds, and low relative humidity. The combined three wildfires destroyed over 4000 acres of land and three buildings. No human lives were lost or injured. The wildfires were contained within a few days and during the first week of August. Coulee Meadows was the last, fully contained on August 5th.",11
916335,OKANOGAN VALLEY (ZONE), ,08/01/2020,0,Wildfire, , ,0,0,0,0,WA,PST-8, ,151698,Z,43,OTX,0,0,Park/Forest Service, , , , , , , , ,08/01/2020,2359, , , , ,"The Green Fire, 12 miles northeast of Riverside, started on July 27th by human causes and burned a total 1,480 acres of grass and brush before contained on August 1. There were Level 1 evacuation notices, but no structures or homes were damaged or lost. The cost of the firefighting resources required to contain the fire was calculated at 250,000 dollars.","In late July, there were many days of gusty winds and record heat that brought elevated fire spread, especially to the Columbia Basin and Okanogan Valley. Three new wildfires were ignited between July 27-30th: Anglin, Green, and Coulee Meadows. They all quickly grew due to high temperatures, winds, and low relative humidity. The combined three wildfires destroyed over 4000 acres of land and three buildings. No human lives were lost or injured. The wildfires were contained within a few days and during the first week of August. Coulee Meadows was the last, fully contained on August 5th.",12
916311,OKANOGAN VALLEY (ZONE), ,08/09/2020,0,Wildfire, , ,0,0,0,0,WA,PST-8, ,151700,Z,43,OTX,0,0,Park/Forest Service, , , , , , , , ,08/15/2020,2359, , , , ,"The cost of firefighting resources to contain the blaze was calculated at 2.6 million dollars.","The Lower Coyote Creek Fire began on August 9th, 2 miles to the southwest of Nespelem, due to an unknown cause. The wildfire burned directly west of the Greenhouse Fire from late July along the Columbia River. The fire burned 2,582 acres of grass and timber, with numerous road closures, but no known structures lost.  The wildfire was fully contained on August 15.",13
914042,LOWER GARFIELD & ASOTIN (ZONE), ,08/16/2020,1500,Wildfire, , ,0,0,15000,0,WA,PST-8, ,151710,Z,32,OTX,0,0,Broadcast Media, , , , , , , , ,08/20/2020,2300, , , , ,"The Pullman Radio reported that the Chief Timothy Wildfire started when a motorhome traveling along the Snake River caught fire. There were no injuries.","The Chief Timothy Wildfire was located 5 miles west of Clarkston, WA in the Snake River Canyon. It burned a total 1,400 acres of rangeland and no structures were threatened. The cost of firefighting resources to contain the blaze was estimated at 339,000 dollars.",14
