EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
363534,CENTRAL COAST (ZONE), ,01/19/2012,0,Ice Storm, , ,0,0,350000,0,WA,PST-8, ,60620,Z,517,SEW,0,0,Emergency Manager, , , , , , , , ,01/19/2012,1200, , , , ,"Two buildings in the GH county fairgrounds, and a school gym, collapsed from the ice and snow.  Power infrastructure was also damaged.","After varying amounts of snowfall of up to 18 inches, freezing rain up to about one inch caused about a half million power outages, cancelled over 300 flights at SeaTac Airport and was responsible for one death.",1
355018,EAST COLUMBIA RIVER GORGE (ZONE), ,01/19/2012,100,Winter Storm, , ,0,0,0,0,WA,PST-8, ,59239,Z,24,PDT,0,0,Trained Spotter, , , , , , , , ,01/20/2012,100, , , , ,"","Modified arctic air moved into the region followed by a series of moderate to strong upper level storm systems riding on a moist subtropical jet stream. The result was widespread heavy snow and local high winds. Freezing rain and sleet accumulated to between 1/4 and 1/2 inch over the lower elevations.||On January 17 and 18, snowfall amounts reported in inches included Waitsburg (6), 5 miles north northwest of Wiley City (6), 18 miles west northwest of West Richland (5), 8 miles west northwest of Connell (4), 2 miles west of Yakima (5), Toppenish (6), 1 mile southwest of Yakima (5), 5 miles north northwest of Centerville (15), 9 miles northwest of Roslyn (23), 3 miles north northeast of Ellensburg (4), Yakima (4), 7 miles northeast of Goldendale (14.5), 4 miles east northeast of White Salmon (18), 1 mile south southwest of Yakima (4), Cle Elum (7), Dayton (7.5), Ski Bluewood (18), Goldendale (12), 1 mile west northwest of White Salmon (17), Glenwood (10), 1 mile east of Walla Walla (5), 5 miles north of White Salmon (10.2), Mount Adams Ranger Station (17), Snowden (18), Easton (14), Tampico (11), 2 miles east south of West Valley (5.5), 4 miles east northeast of Yakima (4),  Waitsburg (7), Richland (6), 15 miles northeast of Pasco (7.5), 10 miles east of Goldendale (13), 1 mile west of Toppenish (5), Kennewick (7.8), 3 miles northeast of College Place (4), West Richland (7), 5 miles south of Sunnyside (5), 20 miles west of Prescott (7), Selah (5), White Salmon (16), 6 miles east of White Swan (5.5), West Valley (7), Sunnyside 4.5), 10 miles north of Pasco (4), 1 mile southwest of Ellensburg (4), and 2 miles northeast of Husum (10.2).||On January 19-20, another surge of subtropical Pacific moisture moved over the cold air with a widespread mixture of precipitation. The lower elevations received freezing rain mixed at times with sleet and snow.  The higher elevations received heavy snowfall. The storm caused numerous vehicle accidents with injuries, downed tree branches, power outages, and closed roads and schools.  ||Ice accumulation reported in inches included Kennewick (.5), 1 mile west of Patterson (.25), Dayton (.5), Walla Walla (.5), 3 miles northeast of Dallesport (.38), 1 mile west northwest of White Salmon (.25).||Snowfall amounts reported in inches included 8 miles southeast of Cliffdell (13), 5 miles west southwest of Yakima (4.5), Yakima (4), Connell (4.5), 2 miles northwest of Ellensburg (5.8), Sunnyside (4.1), Glenwood (8), and 7 miles west of Fruitvale (7).",2
361914,SEATTLE/BREMERTON AREA (ZONE), ,01/19/2012,200,Ice Storm, , ,0,0,4000000,0,WA,PST-8, ,60620,Z,508,SEW,0,0,Newspaper, , , , , , , , ,01/19/2012,1100, , , , ,"About 310 flights were cancelled at SeaTac Airport due to the ice storm.  The storm cost Alaska airlines about 3.5 million dollars alone.  An elderly man was killed by a falling tree as he was backing his all-terrain vehicle out of a backyard shelter near Issaquah.  Power infrastructure was also damaged.","After varying amounts of snowfall of up to 18 inches, freezing rain up to about one inch caused about a half million power outages, cancelled over 300 flights at SeaTac Airport and was responsible for one death.",3
361917,TACOMA AREA (ZONE), ,01/19/2012,200,Ice Storm, , ,0,0,700000,0,WA,PST-8, ,60620,Z,509,SEW,0,0,Newspaper, , , , , , , , ,01/19/2012,1100, , , , ,"Broken tree limbs at Lake Spanaway golf course caused about 4000 in damage.  Power infrastructure was also damaged.","After varying amounts of snowfall of up to 18 inches, freezing rain up to about one inch caused about a half million power outages, cancelled over 300 flights at SeaTac Airport and was responsible for one death.",4
361915,SOUTHWEST INTERIOR (ZONE), ,01/19/2012,200,Ice Storm, , ,0,0,1100000,0,WA,PST-8, ,60620,Z,504,SEW,0,0,Newspaper, , , , , , , , ,01/19/2012,1100, , , , ,"Falling trees due to ice caused damage at Wolf Haven Int. in Tenino and a large greenhouse south of Olympia.  Power infrastructure was also damaged.","After varying amounts of snowfall of up to 18 inches, freezing rain up to about one inch caused about a half million power outages, cancelled over 300 flights at SeaTac Airport and was responsible for one death.",5
361916,EAST PUGET SOUND LOWLANDS (ZONE), ,01/19/2012,200,Ice Storm, , ,1,1,800000,0,WA,PST-8, ,60620,Z,505,SEW,1,0,Newspaper, , , , , , , , ,01/19/2012,1100, , , , ,"Downed trees and damaged exhibits and fences totaled about 200,000 at Northwest Trek in Eatonville.  A WSDOT employee was injured by an ice coated tree limb, and another was injured in an icy crash on I-405.  Power infrastructure was also damaged.","After varying amounts of snowfall of up to 18 inches, freezing rain up to about one inch caused about a half million power outages, cancelled over 300 flights at SeaTac Airport and was responsible for one death.",6
355021,BLUE MOUNTAIN FOOTHILLS (ZONE), ,01/19/2012,400,Winter Storm, , ,0,0,0,0,WA,PST-8, ,59239,Z,29,PDT,0,0,COOP Observer, , , , , , , , ,01/19/2012,1900, , , , ,"","Modified arctic air moved into the region followed by a series of moderate to strong upper level storm systems riding on a moist subtropical jet stream. The result was widespread heavy snow and local high winds. Freezing rain and sleet accumulated to between 1/4 and 1/2 inch over the lower elevations.||On January 17 and 18, snowfall amounts reported in inches included Waitsburg (6), 5 miles north northwest of Wiley City (6), 18 miles west northwest of West Richland (5), 8 miles west northwest of Connell (4), 2 miles west of Yakima (5), Toppenish (6), 1 mile southwest of Yakima (5), 5 miles north northwest of Centerville (15), 9 miles northwest of Roslyn (23), 3 miles north northeast of Ellensburg (4), Yakima (4), 7 miles northeast of Goldendale (14.5), 4 miles east northeast of White Salmon (18), 1 mile south southwest of Yakima (4), Cle Elum (7), Dayton (7.5), Ski Bluewood (18), Goldendale (12), 1 mile west northwest of White Salmon (17), Glenwood (10), 1 mile east of Walla Walla (5), 5 miles north of White Salmon (10.2), Mount Adams Ranger Station (17), Snowden (18), Easton (14), Tampico (11), 2 miles east south of West Valley (5.5), 4 miles east northeast of Yakima (4),  Waitsburg (7), Richland (6), 15 miles northeast of Pasco (7.5), 10 miles east of Goldendale (13), 1 mile west of Toppenish (5), Kennewick (7.8), 3 miles northeast of College Place (4), West Richland (7), 5 miles south of Sunnyside (5), 20 miles west of Prescott (7), Selah (5), White Salmon (16), 6 miles east of White Swan (5.5), West Valley (7), Sunnyside 4.5), 10 miles north of Pasco (4), 1 mile southwest of Ellensburg (4), and 2 miles northeast of Husum (10.2).||On January 19-20, another surge of subtropical Pacific moisture moved over the cold air with a widespread mixture of precipitation. The lower elevations received freezing rain mixed at times with sleet and snow.  The higher elevations received heavy snowfall. The storm caused numerous vehicle accidents with injuries, downed tree branches, power outages, and closed roads and schools.  ||Ice accumulation reported in inches included Kennewick (.5), 1 mile west of Patterson (.25), Dayton (.5), Walla Walla (.5), 3 miles northeast of Dallesport (.38), 1 mile west northwest of White Salmon (.25).||Snowfall amounts reported in inches included 8 miles southeast of Cliffdell (13), 5 miles west southwest of Yakima (4.5), Yakima (4), Connell (4.5), 2 miles northwest of Ellensburg (5.8), Sunnyside (4.1), Glenwood (8), and 7 miles west of Fruitvale (7).",7
355020,LOWER COLUMBIA BASIN (ZONE), ,01/19/2012,400,Winter Storm, , ,0,0,0,0,WA,PST-8, ,59239,Z,28,PDT,0,0,Law Enforcement, , , , , , , , ,01/19/2012,1800, , , , ,"","Modified arctic air moved into the region followed by a series of moderate to strong upper level storm systems riding on a moist subtropical jet stream. The result was widespread heavy snow and local high winds. Freezing rain and sleet accumulated to between 1/4 and 1/2 inch over the lower elevations.||On January 17 and 18, snowfall amounts reported in inches included Waitsburg (6), 5 miles north northwest of Wiley City (6), 18 miles west northwest of West Richland (5), 8 miles west northwest of Connell (4), 2 miles west of Yakima (5), Toppenish (6), 1 mile southwest of Yakima (5), 5 miles north northwest of Centerville (15), 9 miles northwest of Roslyn (23), 3 miles north northeast of Ellensburg (4), Yakima (4), 7 miles northeast of Goldendale (14.5), 4 miles east northeast of White Salmon (18), 1 mile south southwest of Yakima (4), Cle Elum (7), Dayton (7.5), Ski Bluewood (18), Goldendale (12), 1 mile west northwest of White Salmon (17), Glenwood (10), 1 mile east of Walla Walla (5), 5 miles north of White Salmon (10.2), Mount Adams Ranger Station (17), Snowden (18), Easton (14), Tampico (11), 2 miles east south of West Valley (5.5), 4 miles east northeast of Yakima (4),  Waitsburg (7), Richland (6), 15 miles northeast of Pasco (7.5), 10 miles east of Goldendale (13), 1 mile west of Toppenish (5), Kennewick (7.8), 3 miles northeast of College Place (4), West Richland (7), 5 miles south of Sunnyside (5), 20 miles west of Prescott (7), Selah (5), White Salmon (16), 6 miles east of White Swan (5.5), West Valley (7), Sunnyside 4.5), 10 miles north of Pasco (4), 1 mile southwest of Ellensburg (4), and 2 miles northeast of Husum (10.2).||On January 19-20, another surge of subtropical Pacific moisture moved over the cold air with a widespread mixture of precipitation. The lower elevations received freezing rain mixed at times with sleet and snow.  The higher elevations received heavy snowfall. The storm caused numerous vehicle accidents with injuries, downed tree branches, power outages, and closed roads and schools.  ||Ice accumulation reported in inches included Kennewick (.5), 1 mile west of Patterson (.25), Dayton (.5), Walla Walla (.5), 3 miles northeast of Dallesport (.38), 1 mile west northwest of White Salmon (.25).||Snowfall amounts reported in inches included 8 miles southeast of Cliffdell (13), 5 miles west southwest of Yakima (4.5), Yakima (4), Connell (4.5), 2 miles northwest of Ellensburg (5.8), Sunnyside (4.1), Glenwood (8), and 7 miles west of Fruitvale (7).",8
359072,WASHINGTON PALOUSE (ZONE), ,01/19/2012,450,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,60155,Z,33,OTX,0,0,COOP Observer, , , , , , , , ,01/20/2012,230, , , , ,"Washington State University cancelled classes due to the heavy snowfall.","Cold continental air filtering its way south from Canada was met by a moist warm front moving in from the south and west.  Similar to the heavy snow event from the previous  day, the warm front stalled over the Palouse and Spokane Area during the day on the nineteenth.  Heavy snowfall of five to seven inches was common across this area during the event.",9
364986,HOOD CANAL AREA (ZONE), ,01/19/2012,500,Ice Storm, , ,0,0,0,0,WA,PST-8, ,60620,Z,511,SEW,0,0,Trained Spotter, , , , , , , , ,01/19/2012,1400, , , , ,"Trained spotter 4 miles northeast of Shelton reported 0.50 inch ice accretion.","After varying amounts of snowfall of up to 18 inches, freezing rain up to about one inch caused about a half million power outages, cancelled over 300 flights at SeaTac Airport and was responsible for one death.",10
