EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
611849,SOUTH COAST (ZONE), ,12/10/2015,130,High Wind,58.00, ,0,0,0,0,WA,PST-8,MG,102368,Z,21,PQR,0,0,Official NWS Observations, , , , , , , , ,12/10/2015,1247, , , , ,"Several weather stations along the South Washington coast measured high winds with the highest wind gust of 67 mph reported at Cape Disappointment.","A strong front produced high winds along the South Washington coast and interior.",1
605133,EAST PUGET SOUND LOWLANDS (ZONE), ,12/10/2015,208,High Wind,50.00, ,0,0,0,0,WA,PST-8,MG,101134,Z,555,SEW,0,0,Mesonet, , , , , , , , ,12/10/2015,408, , , , ,"Enumclaw had a 58 mph gust.","Occasional high wind occurred on the coast, over the north interior, and in the east Puget Sound lowlands.",2
605132,CENTRAL COAST (ZONE), ,12/10/2015,937,High Wind,35.00, ,0,0,0,0,WA,PST-8,MS,101134,Z,517,SEW,0,0,ASOS, , , , , , , , ,12/10/2015,1137, , , , ,"KHQM recorded sustained wind of 40 mph.","Occasional high wind occurred on the coast, over the north interior, and in the east Puget Sound lowlands.",3
605157,CENTRAL COAST (ZONE), ,12/10/2015,1000,Coastal Flood, , ,0,0,5000,0,WA,PST-8, ,101140,Z,517,SEW,0,0,Newspaper, , , , , , , , ,12/10/2015,1400, , , , ,"Minor coastal flooding occurred in Grays Harbor around the time of high tide at noon.  Some roads and yards were flooded, and some buildings in Aberdeen had a few inches of water inside.  This was due to a combination of astronomical high tide and unusually low atmospheric pressure.||Later in the evening waves of 25-30 feet reached the coast.  It had been feared these might cause damage to protective structures in Westport if they coincided with the high tides, but the biggest waves occurred between the high tides, which were around noon and midnight.  Water did splash over the levee in Westport and collected in downtown streets, but this is more of a nuisance than anything else and belongs in the category of minor tidal overflow.","Minor coastal flooding occurred in Grays Harbor due to a combination of high tides and low surface pressure.",4
612034,SOUTH COAST (ZONE), ,12/10/2015,1000,Coastal Flood, , ,0,0,115000,0,WA,PST-8, ,102402,Z,21,PQR,0,0,County Official, , , , , , , , ,12/11/2015,1500, , , , ,"High tides combined with swollen rivers resulted in flooding of many roads in Bay Center, South Bend, and Raymond including parts of Highway 101.","High rivers from heavy rain combined with large surf and extremely high tides resulted in coastal flooding for the South Washington Coast.",5
611850,SOUTH WASHINGTON CASCADES (ZONE), ,12/10/2015,1000,High Wind,70.00, ,0,0,0,0,WA,PST-8,MG,102368,Z,19,PQR,0,0,RAWS, , , , , , , , ,12/10/2015,1200, , , , ,"The Three Corner Raws measured sustained wind of 54 mph with a peak gust of 81 mph.","A strong front produced high winds along the South Washington coast and interior.",6
605137,SAN JUAN (ZONE), ,12/10/2015,1046,High Wind,41.00, ,0,0,0,0,WA,PST-8,MS,101134,Z,1,SEW,0,0,Mesonet, , , , , , , , ,12/10/2015,1246, , , , ,"Lopez Island recorded 47 mph sustained wind.","Occasional high wind occurred on the coast, over the north interior, and in the east Puget Sound lowlands.",7
612082,CLARK CO.,BATTLE GROUND,12/10/2015,1115,Tornado, ,EF1,0,0,311000,0,WA,PST-8, ,102409,C,11,PQR,0,0,NWS Storm Survey, ,0.82,528,1,W,2,WSW,BATTLE GROUND,12/10/2015,1121,45.77,-122.5366,45.7617,-122.5488,"Around 36 homes and 2 businesses sustained damage from the tornado. Dozens of trees with a diameter of 1 to 3 feet were uprooted and blown down, and around a half of a dozen 1 to 2 foot diameter trees were snapped.","A tornado with winds up to 104 mph touched down southwest of Battleground around 1115 am. There were at least two touch down points along the 2 mile path. No injuries or fatalities were reported, but residences and businesses sustained property damage.",8
605134,WESTERN WHATCOM COUNTY (ZONE), ,12/10/2015,1121,High Wind,56.00, ,0,0,0,0,WA,PST-8,MG,101134,Z,503,SEW,0,0,Mesonet, , , , , , , , ,12/10/2015,1321, , , , ,"Ferndale reported gusts up to 65 mph.","Occasional high wind occurred on the coast, over the north interior, and in the east Puget Sound lowlands.",9
605810,EAST SLOPES NORTHERN CASCADES (ZONE), ,12/12/2015,0,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,100999,Z,42,OTX,0,0,Trained Spotter, , , , , , , , ,12/13/2015,700, , , , ,"A trained spotter reported 5.5 inches of heavy snow 7 miles north northwest of WInthrop, WA.","A series of weather disturbances brought heavy snow at times to Eastern Washington.",10
