EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5384118,NE GRANT/X NE DOUGLAS/X SE OKNOGAN/LINCOLN X NE/ADAMS X SW (ZONE), ,01/22/2004,1600,Heavy Snow, , ,0,0,0,0,WA,PST, ,1165588,Z,35,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/23/2004,1200, , , , ,"","A winter storm dumped heavy snow over Lincoln, Spokane, Stevens, and Pend Oreille Counties from the evening of January 22nd through the morning of January 23.  A spotter in Newport reported 7 inches of new snow.  A Loon Lake spotter reported 4.5 inches of snow while one at Rosalia reported 4 inces of new snow.",1
5384120,STEVENS/PEND OREILLE/X N SPOKANE (ZONE), ,01/22/2004,1600,Heavy Snow, , ,0,0,0,0,WA,PST, ,1165588,Z,37,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/23/2004,1200, , , , ,"","A winter storm dumped heavy snow over Lincoln, Spokane, Stevens, and Pend Oreille Counties from the evening of January 22nd through the morning of January 23.  A spotter in Newport reported 7 inches of new snow.  A Loon Lake spotter reported 4.5 inches of snow while one at Rosalia reported 4 inces of new snow.",2
5384119,NE LINCOLN/SPOKANE X EXTREME N PART (ZONE), ,01/22/2004,1600,Heavy Snow, , ,0,0,0,0,WA,PST, ,1165588,Z,36,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,01/23/2004,1200, , , , ,"","A winter storm dumped heavy snow over Lincoln, Spokane, Stevens, and Pend Oreille Counties from the evening of January 22nd through the morning of January 23.  A spotter in Newport reported 7 inches of new snow.  A Loon Lake spotter reported 4.5 inches of snow while one at Rosalia reported 4 inces of new snow.",3
5384287,SW CLARK (ZONE), ,01/23/2004,1200,Heavy Snow, , ,0,0,0,0,WA,PST, ,1165669,Z,39,PQR,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , , ,01/24/2004,1200, , , , ,"","A winter storm brought a blanket of snow the the area. Hockinson received one inch.",4
5383843,W KITTITAS/W YAKIMA/W KLICKITAT T X SW (ZONE), ,01/24/2004,1700,Winter Weather, , ,0,2,0,0,WA,PST, ,1165624,Z,25,PDT,0,0,NEWSPAPER, , , , , , , , ,01/24/2004,2100, , , , ,"","A blinding snowstorm two miles west of Cle Elum led to a 13-vehicle pileup between four semi-trucks and nine passenger vehicles.  Two people were transported by ambulance to Kittitas Valley Community Hospital and later released.",5
5383844,E KITTITAS (ZONE), ,01/28/2004,700,Winter Weather, , ,0,0,0,0,WA,PST, ,1165625,Z,26,PDT,0,0,NEWSPAPER, , , , , , , , ,01/28/2004,830, , , , ,"","A brief period of freezing rain led to six accidents on interstate 90 between Ellensburg and Kittitas, resulting in several minor injuries.",6
5382534,W KING/X SE KITSAP (ZONE), ,01/29/2004,530,Flood, , ,0,0,0,0,WA,PST, ,1165728,Z,7,SEW,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/31/2004,400, , , , ,"","After 1 to 4 inches of rain fell, minor flooding occurred on the Snohomish, Tolt and Skookumchuck rivers, with moderate flooding on the Snoqualmie.  A few roads were closed in the Snoqualmie valley.",7
5382433,SW SNOHOMISH (ZONE), ,01/29/2004,530,Flood, , ,0,0,0,0,WA,PST, ,1165728,Z,6,SEW,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/31/2004,400, , , , ,"","After 1 to 4 inches of rain fell, minor flooding occurred on the Snohomish, Tolt and Skookumchuck rivers, with moderate flooding on the Snoqualmie.  A few roads were closed in the Snoqualmie valley.",8
5382432,THURSTON T X SE/SW MASON/C&SE GRAYS HARBOR/W LEWIS (ZONE), ,01/29/2004,530,Flood, , ,0,0,0,0,WA,PST, ,1165728,Z,11,SEW,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/31/2004,400, , , , ,"","After 1 to 4 inches of rain fell, minor flooding occurred on the Snohomish, Tolt and Skookumchuck rivers, with moderate flooding on the Snoqualmie.  A few roads were closed in the Snoqualmie valley.",9
5382535,W PIERCE (ZONE), ,01/29/2004,530,Flood, , ,0,0,0,0,WA,PST, ,1165728,Z,8,SEW,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/31/2004,400, , , , ,"","After 1 to 4 inches of rain fell, minor flooding occurred on the Snohomish, Tolt and Skookumchuck rivers, with moderate flooding on the Snoqualmie.  A few roads were closed in the Snoqualmie valley.",10
