"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1967","2.44","0.40","1.72","1.71","1.31","1.99","0.06","T","0.24","1.18","0.82","2.02","13.89"
"1968","1.57","2.12","0.71","0.10","1.16","0.87","0.23","1.35","0.63","2.24","2.35","2.93","16.26"
"1969","4.08","1.21","0.53","2.16","0.54","1.17","0.03","T","0.71","0.45","0.37","2.45","13.70"
"1970","4.15","1.83","1.30","0.93","0.94","1.60","0.59","0.10","0.48","2.13","2.04","1.43","17.52"
"1971","2.11","0.88","2.11","1.85","1.39","2.46","0.50","0.59","1.37","0.82","1.51","2.89","18.48"
"1972","1.74","1.13","1.05","1.09","1.99","1.56","0.25","0.87","0.86","0.19","0.88","1.92","13.53"
"1973","2.05","0.48","0.77","0.42","1.34","0.57","T","0.19","1.44","0.97","5.10","3.78","17.11"
"1974","3.79","1.79","2.22","0.80","1.03","0.23","0.71","0.04","0.18","0.12","2.59","2.54","16.04"
"1975","2.53","3.12","1.83","1.78","1.41","1.45","1.60","0.93","0.03","2.23","1.94","2.42","21.27"
"1976","1.28","2.04","0.83","0.97","1.24","0.78","0.79","1.83","0.05","0.59","0.22","0.60","11.22"
"1977","0.75","0.52","1.15","0.13","1.71","1.45","0.11","1.25","1.42","0.44","2.12","4.52","15.57"
"1978","2.53","1.64","0.77","2.62","2.81","1.22","1.76","1.71","0.93","0.13","2.02","1.05","19.19"
"1979","1.11","2.19","1.03","0.69","1.60","0.78","0.85","1.01","0.78","1.22","1.15","1.94","14.35"
"1980","1.96","1.90","0.91","1.06","2.34","0.99","0.21","0.79","0.84","0.64","1.67","3.72","17.03"
"1981","1.00","1.41","1.57","0.85","2.02","1.92","0.51","0.04","0.59","1.53","0.96","2.51","14.91"
"1982","1.61","1.67","1.49","2.23","0.20","0.85","1.05","0.25","1.77","1.48","1.86","2.79","17.25"
"1983","1.89","2.07","2.20","0.61","0.92","2.84","1.85","0.96","0.79","1.33","4.80","2.38","22.64"
"1984","0.99","1.37","1.80","1.75","2.01","1.89","0.07","0.27","0.56","0.76","4.26","2.28","18.01"
"1985","0.38","0.93","1.39","0.28","1.13","0.67","0.26","0.19","1.64","1.40","2.23","0.71","11.21"
"1986","3.08","2.02","1.58","1.33","1.08","0.48","0.44","0.15","1.65","0.46","2.25","1.03","15.55"
"1987","1.59","0.88","2.18","1.12","0.90","0.59","2.27","1.81","0.01","0.03","1.37","4.93","17.68"
"1988","1.76","0.35","1.57","2.15","1.50","1.12","0.23","T","1.63","0.11","4.35","1.75","16.52"
"1989","0.82","1.34","2.87","0.72","2.17","0.41","0.40","1.61","0.18","1.58","1.66","0.95","14.71"
"1990","2.45","1.01","0.85","1.34","3.11","1.91","2.33","1.03","T","3.05","0.84","1.69","19.61"
"1991","1.72","0.81","2.31","1.35","1.72","1.13","0.58","0.17","0.01","0.34","3.08","1.23","14.45"
"1992","2.12","1.76","0.43","0.65","0.28","1.51","1.09","0.33","0.36","0.81","3.02","2.16","14.52"
"1993","1.40","0.86","1.13","1.90","1.36","0.48","2.08","1.24","0.28","0.42","0.68","1.80","13.63"
"1994","1.43","0.83","0.49","1.64","1.37","0.90","T","0.10","0.45","2.79","2.24","1.57","13.81"
"1995","2.74","1.60","3.81","0.93","1.33","2.17","1.08","0.63","1.87","1.50","1.38","2.63","21.67"
